"SITEVISITID","SITE","OBS_YEAR","DATE_","MISSIONID","ANALYSIS_YEAR","ANALYSIS_SCHEME","SEC_NAME","EXCLUDE_FLAG","TRANSECT_PHOTOS","Oceanography","METHOD","REGION","ISLAND","PERM_SITE","CLIMATE_STATION_YN","LATITUDE","LONGITUDE","REEF_ZONE","DEPTH_BIN","ACAS","ACBR","ACPH","ACTA","AMSP","ASPP","ASSP","AVSP","CAUL","CHLS","COSP","CYPS","DICO","DICT","ECHL","ECHP","FASP","FAVS","GALI","GALS","GASP","GOAL","GONS","HALI","HYSP","ISSP","LEPT","LESP","LOBO","LOSY","MICR","MOEN","MONE","NEOM","PADI","PAVS","PESP","PLLE","POCS","POMA","PONM","PSSP","STYS","TURS","AMNE","ANTI","ASTS","BGMA","BI","BR","BRMA","BRY","CCAH","CCAR","CMOR","COL","DISP","EMA","ENC","EUSP","FINE","FOL","FREE","FUSP","GC","GRMA","HARD","HCOE","HYCO","LOBS","LPHY","MASS","MESP","MISP","MOBR","MOFO","MONS","OCTO","OUSP","PACS","PAEN","PAFO","PAMA","PHSP","PLER","PLSP","POBR","POEN","POFO","RDMA","RUB","SAND","SG","SP","SYSP","TUN","TURFH","TURFR","UI","UPMA","USC","ZO","HAL","NS","TAB","N","new.N"
11886,"TUT-03087",2018,"7/2/2018","HA1801","2018","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.287052,-170.767684,"Forereef","Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684931506849315,0,0,1.02739726027397,0,0,0,0,28.0821917808219,0,0.342465753424658,0.342465753424658,0,0,0,0,0,0,0,0.342465753424658,0,0,0,0,15.0684931506849,0,0,0,0,3.42465753424658,0.684931506849315,0,0,0,0,0,0,0.342465753424658,0.342465753424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684931506849315,0,0,0,0,0,0,0,0,0,0,2.05479452054794,0,0.342465753424658,0,0,46.2328767123288,0,0,0,0,0,0,0,0,300,292
11887,"TUT-03108",2018,"7/2/2018","HA1801","2018","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.287177,-170.783993,"Forereef","Shallow",0,1.02739726027397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02739726027397,0,0,0,0,0,1.02739726027397,0.684931506849315,0,0,0,0,0,0,0,2.73972602739726,0,0,0,0,39.7260273972603,0,1.71232876712329,0.342465753424658,0,0,0,0,0,0,1.02739726027397,1.36986301369863,0,0,0,0,14.3835616438356,0,0,0,0,1.71232876712329,0,0,0,0.342465753424658,0,0,0,0,0.342465753424658,0,0,0,0,0,0,0.684931506849315,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02739726027397,0,1.36986301369863,0,0,0,0.684931506849315,0,0,28.7671232876712,0,0,0,0,0,0,0,0,300,292
11888,"TUT-02952",2018,"7/2/2018","HA1801","2018","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.291981,-170.792279,"Forereef","Shallow",0,4.42176870748299,0,1.70068027210884,0,0,0.680272108843537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06122448979592,0,0.340136054421769,0,1.02040816326531,0,0,27.891156462585,0,0,0,0,4.76190476190476,0,0.340136054421769,0,0,0,0,0,0,0,0,0,0,0,0,0,8.50340136054422,0,0,0,0,8.50340136054422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340136054421769,0,0,0,0,0,0,0.680272108843537,0,0,0,0,0,0,3.40136054421769,0,0,0,0,0,0,0,0,34.3537414965986,0,0,0,0,0,0,0,0,300,294
11892,"TUT-03043",2018,"7/3/2018","HA1801","2018","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.250793,-170.642224,"Forereef","Deep",0,0,0,4.34782608695652,0,0,1.00334448160535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334448160535117,0,0,0,0,7.69230769230769,0,0,0,0,6.02006688963211,0,0,9.69899665551839,0,0,0,0,0,0,0,2.0066889632107,0,0,0,0,3.67892976588629,0.668896321070234,0,0,0,1.67224080267559,1.33779264214047,0,1.00334448160535,0,0,0,0,0,0.668896321070234,0,0,0,0,0.334448160535117,0,0,0,4.0133779264214,0,0,0,0,0.668896321070234,0,0,0,0,0.334448160535117,0,2.67558528428094,5.35117056856187,0.334448160535117,0,9.36454849498328,0,0,0,0,34.4481605351171,2.34113712374582,0,0,0,0,0,0,0,300,299
11893,"TUT-02905",2018,"7/3/2018","HA1801","2018","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.250394,-170.621254,"Forereef","Mid",0,44.0677966101695,0,3.38983050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338983050847458,0,0,0,0,0,0,0,0,7.79661016949153,0,0,0,0,8.8135593220339,0,0.338983050847458,0.677966101694915,0,0,0,0,0,0,2.03389830508475,0.338983050847458,0,0,0,0,18.9830508474576,0,0,0,0,1.35593220338983,0,0,0,0,0,0,0,0,0.677966101694915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338983050847458,0,0,0.338983050847458,0,0.677966101694915,0.338983050847458,0,0,0,0.338983050847458,0,0.338983050847458,8.8135593220339,0,0,0,0,0,0,0,0,300,295
11894,"TUT-02904",2018,"7/3/2018","HA1801","2018","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.256032,-170.6511,"Forereef","Mid",0,0.340136054421769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340136054421769,0,0,0,0,0,2.38095238095238,0,0,1.02040816326531,0,3.74149659863946,0,0,10.5442176870748,0,0,0,0,10.5442176870748,0,0,4.76190476190476,0,0.340136054421769,0,0,0,0,0,0.340136054421769,0,0,0,0,5.4421768707483,0.340136054421769,0,0,0,1.36054421768707,0,0,0,0,0,0,0,0,0.340136054421769,0,0,0,0,0,0,0,0,0.680272108843537,0,0,0,0,3.06122448979592,0,0,0,0,0,1.36054421768707,1.70068027210884,3.40136054421769,1.36054421768707,0,10.5442176870748,0,0,0,0,33.3333333333333,2.72108843537415,0,0,0,0,0,0,0,300,294
11895,"TUT-02916",2018,"7/3/2018","HA1801","2018","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.248348,-170.670423,"Forereef","Shallow",0,0.673400673400673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673400673400673,0,0,0,0,0,0,0,18.8552188552189,0,0,0,0,3.03030303030303,0,0,0,0,0.336700336700337,3.03030303030303,0,0,0,0,0.673400673400673,0,0,0,0,5.38720538720539,0.673400673400673,0,0,0,2.02020202020202,0.336700336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673400673400673,0,0,0.336700336700337,0,0,13.1313131313131,1.01010101010101,0,0.673400673400673,0,7.74410774410774,0,0,0,0,27.6094276094276,12.7946127946128,0,0.336700336700337,0,0,0,0,0,300,297
11896,"TUT-02934",2018,"7/3/2018","HA1801","2018","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.248522,-170.645943,"Forereef","Deep",0,3.02013422818792,0,0.335570469798658,0,0,2.68456375838926,0,0,0,0,0,0,0,0,0,0.335570469798658,0,0,0,0,0,0,0.335570469798658,0,0,0,0,0,0,0,6.04026845637584,0,0,0,0,6.71140939597315,0,0.671140939597315,4.36241610738255,0,0.335570469798658,0,0,0,0,0,0,0,0,0,0,11.744966442953,0,0,0,0.671140939597315,10.0671140939597,1.00671140939597,0,0,0,0,0.335570469798658,0,0,0,0,0,0,0,0.335570469798658,0,0,0,0,0,0,0,0,0,0,0,1.00671140939597,0,0.335570469798658,0,1.34228187919463,0,0,0,3.69127516778524,0,0,0,0,41.9463087248322,2.3489932885906,0,0,0,0.335570469798658,0,0,0,300,298
11897,"TUT-02959",2018,"7/3/2018","HA1801","2018","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.248107,-170.627457,"Forereef","Mid",0,3.76712328767123,0,2.3972602739726,0,0,2.3972602739726,0,0,0,0,0,0,0,0,0.342465753424658,1.36986301369863,0,0,0,0.342465753424658,0,0.684931506849315,0,0,0,0,0,1.36986301369863,0,0,17.8082191780822,0,0,0,0,14.7260273972603,0,3.42465753424658,1.02739726027397,0,1.02739726027397,0,0,0,0,0.342465753424658,0.342465753424658,0,0,0,0,28.4246575342466,0,0,0,0,1.71232876712329,0.684931506849315,0,0,0,0,0,0,0,1.02739726027397,0,0,1.02739726027397,0,0,0.342465753424658,0,0,0.342465753424658,0,0,0,0,3.42465753424658,0,0,0,0,0,0,0.342465753424658,0,0,0,0.342465753424658,0,0,0,0,10.958904109589,0,0,0,0,0,0,0,0,300,292
11898,"TUT-02977",2018,"7/3/2018","HA1801","2018","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.248343,-170.638509,"Forereef","Mid",0,1.68918918918919,0,0,0,0,0,0,0,0,0.337837837837838,0,0,0,0,0,2.7027027027027,0.675675675675676,0,0,0.337837837837838,0,0,0,0,0,0,0,0,0,0,9.45945945945946,0,0,0,0,46.2837837837838,0,2.7027027027027,0,0,0.337837837837838,0,0,0,0,1.01351351351351,0,0,0,0,0,14.1891891891892,0,0,0,0,1.68918918918919,1.01351351351351,0,0,0,0,0,0,0,1.35135135135135,0,0,0,0.675675675675676,0,0,0,0,0,0,0,0,0,0.675675675675676,0,0.675675675675676,0,0,0,0,0.675675675675676,0,0,0,0,0,0,0,0,13.1756756756757,0.337837837837838,0,0,0,0,0,0,0,300,296
11899,"TUT-02903",2018,"7/3/2018","HA1801","2018","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.250148,-170.657163,"Forereef","Mid",0,1.36518771331058,0,1.36518771331058,0,0,0.68259385665529,0,0,0,0,1.36518771331058,0,0,0,0,0.68259385665529,2.38907849829352,0,0,0,0,1.02389078498294,2.73037542662116,0,0,1.02389078498294,0,0,0,0,17.0648464163823,0,0,0,0,11.2627986348123,0,3.7542662116041,5.11945392491468,0,0,0,0,0,0,0,1.70648464163823,0,0,0,0,10.580204778157,0,0,0,0,1.70648464163823,1.02389078498294,0,0,0,0.68259385665529,0.341296928327645,0,0,0.341296928327645,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04778156996587,0,0.341296928327645,0,0,0,0,2.04778156996587,4.77815699658703,1.70648464163823,0,0,0,0,0,0.341296928327645,21.8430034129693,0,0,0.68259385665529,0,0,0,0,0,300,293
11900,"TUT-03007",2018,"7/3/2018","HA1801","2018","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.246984,-170.672873,"Forereef","Shallow",0,1.06007067137809,0,1.76678445229682,0,0,0,0,0,0,0.353356890459364,0,0,0,0,0,0,0,0,0,0,0,0,0.706713780918728,0,0,0,0,1.76678445229682,0,0,10.6007067137809,0,0,0,0,7.77385159010601,0,1.41342756183746,0.353356890459364,0,1.06007067137809,0,0,0,0,0,0,0,0,0,0,33.2155477031802,2.82685512367491,0,0,0,10.2473498233216,0,0,0,0,0,0,0,0,1.06007067137809,0,0,0,0,0,0,0,0,0,0,0,0.353356890459364,0,4.9469964664311,0,0,0,0,0,3.18021201413428,1.06007067137809,0.706713780918728,0,0,0,0,0,0,0,12.7208480565371,2.82685512367491,0,0,0,0,0,0,0,300,283
11901,"TUT-00005",2018,"7/3/2018","HA1801","2018",NA,"TUT_NE_OPEN",0,"-1",1,"CNET","SAMOA","Tutuila",-1,0,-14.25184,-170.62355,"Forereef","Mid",0,0,0,0,0,0,0.699300699300699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34965034965035,0,0.34965034965035,0,0,4.89510489510489,0,0,0,0,8.39160839160839,0,0,0.34965034965035,0,0,0,0,0,0,0,3.14685314685315,0,0,0,0,6.29370629370629,0.699300699300699,0,0,0,1.74825174825175,0,0,0,0,0,0,0,0,0.34965034965035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34965034965035,0,0,0,0,0,4.54545454545455,4.1958041958042,6.99300699300699,0,0.34965034965035,9.44055944055944,0,0,0,0,43.7062937062937,3.14685314685315,0,0,0,0,0,0,0,300,286
11902,"TUT-00017",2018,"7/3/2018","HA1801","2018",NA,"TUT_NE_OPEN",0,"-1",1,"CNET","SAMOA","Tutuila",-1,0,-14.24606,-170.57182,"Forereef","Mid",0,6.22837370242214,0,2.07612456747405,0,0,0.346020761245675,0,0,0,0,0,0,0,0,0,0.346020761245675,0,0,0,0.346020761245675,0,0,0,0,0,0,0,0,0,0,7.95847750865052,0,0,0,0,26.9896193771626,0,1.3840830449827,0,0,0.346020761245675,0,1.03806228373702,0,0,0.346020761245675,0,0,0,0,0,32.8719723183391,0.346020761245675,0,0,0,0.69204152249135,1.73010380622837,0,0,0,0,0,0,0,1.3840830449827,0,0,0.346020761245675,2.42214532871972,0,0,0,0,0,0,0,0,0,2.42214532871972,0,0,0,0,0.346020761245675,0.346020761245675,0.346020761245675,2.07612456747405,0,0,0,0,0,0,0,7.26643598615917,0,0,0,0,0,0,0,0,300,289
11912,"TUT-02871",2018,"7/4/2018","HA1801","2018","AS_SANCTUARY","TUT_FAGATELE",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.365118,-170.7635,"Forereef","Mid",0,10.738255033557,0,6.04026845637584,0,0,0,0,0,0,0,0,0,0,0,0,0.335570469798658,0,0,0,0.335570469798658,0,0,1.00671140939597,0,0,0,0,0,0,0,12.0805369127517,0,0,0,0,25.1677852348993,0,0.335570469798658,1.00671140939597,0,0.335570469798658,0,0,0,0,0,1.67785234899329,0,0,0,0,25.8389261744966,0.671140939597315,0,0,0,3.02013422818792,0,0,0,0,0,0.335570469798658,0,0,0.671140939597315,0,0,0,0,0,0,0,0,0,0,0.671140939597315,0,0,0.671140939597315,0,0,0,0,0,0,0.335570469798658,0,0,0,0,0,0,0,0,8.05369127516778,0.671140939597315,0,0,0,0,0,0,0,300,298
11913,"TUT-02874",2018,"7/4/2018","HA1801","2018","AS_SANCTUARY","TUT_FAGATELE",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.36191,-170.76485,"Forereef","Mid",0,4.76190476190476,0,14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680272108843537,0,0,0,0,0,0,0,0,0,0,3.40136054421769,0,0,0,0,14.6258503401361,0,0.340136054421769,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4149659863946,0,0,0,0,5.4421768707483,0,0,0,0,0,0.340136054421769,0,0,2.04081632653061,0,0,0,0,0,0,0,0,0,0,0.680272108843537,0,0,0.680272108843537,0,0,0,0,0,0.340136054421769,0,0,1.02040816326531,0,0,0,0,0,2.04081632653061,11.9047619047619,0,0,0,0,0,0,0,0,300,294
11914,"TUT-02883",2018,"7/4/2018","HA1801","2018","AS_SANCTUARY","TUT_FAGATELE",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.36313,-170.76224,"Forereef","Shallow",0,8.62068965517241,0,28.9655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10344827586207,0,2.75862068965517,0,0,0.344827586206897,0,0,0,0,0,12.0689655172414,0,0,0,0,2.06896551724138,0,3.79310344827586,2.06896551724138,0,0,0,0,0,0,0,0.344827586206897,0,0.344827586206897,0,0,23.1034482758621,0,0,0,0,1.72413793103448,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.689655172413793,0,0,0,0,0,1.37931034482759,0,1.37931034482759,6.20689655172414,0,0,0,0,0.344827586206897,0,0,0,300,290
11915,"TUT-02889",2018,"7/4/2018","HA1801","2018","AS_SANCTUARY","TUT_FAGATELE",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.36417,-170.76021,"Forereef","Shallow",0,9.27835051546392,0,0.343642611683849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3092783505155,0,0.687285223367698,0,0,1.3745704467354,0,0,0,0,0,5.49828178694158,0,0,0,0,10.3092783505155,0,4.12371134020619,0,0,0,0,0,0,0,0,0,0,0,0,0,32.9896907216495,1.3745704467354,0,0,0,3.43642611683849,0.687285223367698,0,0,0,0,0,0,0.343642611683849,2.06185567010309,0,0,0,1.03092783505155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687285223367698,0.343642611683849,0,0,0,0,0,7.21649484536082,0,0.343642611683849,7.56013745704467,0,0,0,0,0,0,0,0,300,291
11916,"TUT-00075",2018,"7/4/2018","HA1801","2018",NA,"TUT_FAGATELE",0,"-1",1,"CNET","SAMOA","Tutuila",0,-1,-14.36351,-170.7632,"Forereef","Mid",0,2.36486486486486,0,1.01351351351351,0,0,0.337837837837838,0,0,0,0,0,0,0,0,0,0,1.01351351351351,0,0,0,0,0,0.675675675675676,0,0,0,0,0,0,0,10.472972972973,0,0,0,0,23.3108108108108,0,0.337837837837838,0,0,0.337837837837838,0,0,0,0,0,2.36486486486486,0,0,0,0,21.9594594594595,0.337837837837838,0,0,0,5.74324324324324,0,0,0,0,0,0,0,0,1.35135135135135,0,0,0,0,0,0,0,0,0.675675675675676,0,0,0,0,0.675675675675676,0,0,0,0,0.675675675675676,1.01351351351351,4.39189189189189,7.43243243243243,1.01351351351351,0,0.337837837837838,0,0,0,0.337837837837838,11.4864864864865,0,0,0.337837837837838,0,0,0,0,0,300,296
11922,"TUT-02564",2018,"7/4/2018","HA1801","2018","AS_SANCTUARY","TUT_SW_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.33975,-170.792074,"Forereef","Deep",0,1.02389078498294,0,3.41296928327645,0,0,0,0,0,0,0,0,0,0,0,0,0.341296928327645,0,0,0,1.02389078498294,0,0,0.68259385665529,0,0,0,0,0,0,0,7.16723549488055,0,0,0,0,5.80204778156997,0,0,5.11945392491468,0,0,0.341296928327645,0,0,0,0,1.02389078498294,0,0,0,0,10.2389078498294,0.341296928327645,0,0,0,1.70648464163823,2.73037542662116,0,0,0,1.02389078498294,0.341296928327645,0,0,0.68259385665529,0,0,0,0,1.36518771331058,0.68259385665529,0,0,4.77815699658703,0,0,0,0,0,0,0,0.341296928327645,0,0.341296928327645,0,8.87372013651877,8.87372013651877,0,0,8.53242320819113,0,0,0,0,22.5255972696246,0.68259385665529,0,0,0,0,0,0,0,300,293
11923,"TUT-02581",2018,"7/4/2018","HA1801","2018","AS_SANCTUARY","TUT_SW_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.35533,-170.787523,"Forereef","Mid",0,2.04081632653061,0,4.08163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340136054421769,0,0,0,0,0,1.36054421768707,0,0,0,0,9.18367346938776,0,0,0,0,13.6054421768707,0,0.680272108843537,0,0,0,0,0,0,0,0.680272108843537,0,0,0,0,0,23.1292517006803,0,0,0,0,1.02040816326531,0.340136054421769,0,0,0.340136054421769,0,0,0,0,0.340136054421769,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02040816326531,0,0,0,0,0,0,0.680272108843537,0,0,0,18.3673469387755,0,0,0,0,22.4489795918367,0,0,0,0,0.340136054421769,0,0,0,300,294
11924,"TUT-02639",2018,"7/4/2018","HA1801","2018","AS_SANCTUARY","TUT_SW_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.335073,-170.794952,"Forereef","Shallow",0,2.07612456747405,0,13.4948096885813,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42214532871972,0,0,0,0,0.346020761245675,0,0,8.99653979238754,0,0,0,0,0,14.878892733564,0,0,0,0,4.1522491349481,0,2.07612456747405,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1418685121107,0,0,0,0,0.346020761245675,0,0,0,0,0,0,0,0,0.69204152249135,0,0,0,0.346020761245675,0,0,0,0,11.4186851211073,0,0,0,0,0,0,0,0,0,0,0,1.03806228373702,0,0.346020761245675,0,0,0,2.42214532871972,0,0.346020761245675,3.46020761245675,0,0,0,0,0,0,0,0,300,289
11925,"TUT-02606",2018,"7/4/2018","HA1801","2018","AS_SANCTUARY","TUT_SW_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.334949,-170.807115,"Forereef","Mid",0,1.36518771331058,0,2.04778156996587,0,0,0,0,0,0,0,0,0,0,0,0.341296928327645,0,0,0,0,0.341296928327645,0,0.341296928327645,0.68259385665529,0,3.41296928327645,0,0,0,0,0,8.87372013651877,0,0,0,0,21.8430034129693,0,0.68259385665529,0.341296928327645,0,0,0,0,0,0,0,0,0,0,0,0,29.6928327645051,0,0,0,0,2.38907849829352,0.341296928327645,0,0,0,0,0,0,0,1.36518771331058,0,0,0,0,0,0,0,0,4.43686006825939,0,0.68259385665529,0,0,0,0,0,0,0,0,0.341296928327645,0,2.04778156996587,11.2627986348123,0,0,0,2.38907849829352,0,0,4.77815699658703,0,0,0,0,0,0,0,0,300,293
11926,"TUT-02591",2018,"7/4/2018","HA1801","2018","AS_SANCTUARY","TUT_SW_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.332841,-170.819766,"Forereef","Mid",0,5.88235294117647,0,1.3840830449827,0,0,0,0,0,0,0.346020761245675,0,0,0,0,0.346020761245675,1.3840830449827,0,0,0,0.346020761245675,0,0,0,0,6.9204152249135,0,0,0,0,0,13.4948096885813,0,0,0,0,8.30449826989619,0,0.69204152249135,0.69204152249135,0,0,0,0,0,0,0,0,0,0,0,0,28.3737024221453,0,0,0,0,2.42214532871972,0.69204152249135,0,0,0,0,0,0,0,1.73010380622837,0,0,0,0,0,0,0,0,12.4567474048443,0,0.69204152249135,0,0,0,0,0.346020761245675,0,0,0,0,2.07612456747405,3.80622837370242,0.69204152249135,0,0,0,1.73010380622837,0,0,5.19031141868512,0,0,0,0,0,0,0,0,300,289
11927,"TUT-02553",2018,"7/4/2018","HA1801","2018","AS_SANCTUARY","TUT_SW_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.336444,-170.801147,"Forereef","Deep",0,0.336700336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7037037037037,0,0,0,0,0,0,0,1.34680134680135,0,0,0,0,0,0,0,0.336700336700337,0,0,0,0,13.1313131313131,0,0,0.336700336700337,0,0,0,0,0,0,0,0.336700336700337,0,0,0,0,4.71380471380471,0.673400673400673,0,0,1.01010101010101,0,0.673400673400673,0,0,0,3.03030303030303,5.38720538720539,0,0,0.673400673400673,0,0,37.037037037037,0,0,0,0,0,3.7037037037037,0,0,0,0,0,0,0,0,0,0,0,0.673400673400673,0,0,0,1.68350168350168,0,1.68350168350168,0.336700336700337,0,18.1818181818182,0.673400673400673,0,0.336700336700337,0,0,0,0,0,300,297
11928,"TUT-02630",2018,"7/4/2018","HA1801","2018","AS_SANCTUARY","TUT_SW_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.347861,-170.789038,"Forereef","Mid",0,3.72881355932203,0,1.69491525423729,0,0,0.338983050847458,0,0,0,0,0,0,0,0,0,0.677966101694915,0.677966101694915,0,0,0,0,0.338983050847458,0,0,0,0.338983050847458,0,0,0,0,16.9491525423729,0,0,0,0,6.77966101694915,0,0.677966101694915,2.03389830508475,0,0,0,0,0,0,0,0,0,0,0,0,12.2033898305085,0,0,0,0,1.69491525423729,1.35593220338983,0,0,0,0,0,0,0,0.338983050847458,0,0,0,0,0.338983050847458,0,0,0,1.35593220338983,0,0.338983050847458,0,0,0,0,0,0,0,0,0,0,0,1.69491525423729,0,14.9152542372881,0,0.677966101694915,0,0,27.1186440677966,3.72881355932203,0,0,0,0,0,0,0,300,295
11929,"TUT-02636",2018,"7/4/2018","HA1801","2018","AS_SANCTUARY","TUT_SW_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.327585,-170.808089,"Forereef","Shallow",0,0.342465753424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02739726027397,0,0,0,0,0,0,0,0,0,0,0.342465753424658,0,0,3.42465753424658,0,0,0,0,0.342465753424658,0,0.342465753424658,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9041095890411,0,0,0,0,12.3287671232877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684931506849315,0,0,1.36986301369863,0,0,7.19178082191781,0,0.342465753424658,63.3561643835616,0,0,0,0,0,0,0,0,300,292
11930,"TUT-02662",2018,"7/4/2018","HA1801","2018","AS_SANCTUARY","TUT_SW_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.32679,-170.835629,"Forereef","Shallow",0,1.03806228373702,0,0.69204152249135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346020761245675,0,0,0,0,0,0,0.346020761245675,7.61245674740484,0,0,0,0,0,14.878892733564,0,0,0,0,4.49826989619377,0,1.73010380622837,0,0,0,0,0,0,0,0,0,0,0,0,0,40.1384083044983,0,0,0,0,3.11418685121107,0.69204152249135,0,0,0,0,0,0,0,3.46020761245675,0,0,0,0,0,0,0,0,0.346020761245675,0,0.346020761245675,0,0,0,0,0,0,0,0,0,0.346020761245675,0,0,0,0,0,0.69204152249135,0,0.69204152249135,18.3391003460208,0.346020761245675,0,0,0,0.346020761245675,0,0,0,300,289
11931,"TUT-03143",2018,"7/4/2018","HA1801","2018","AS_SANCTUARY","TUT_NW_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.321401,-170.845798,"Forereef","Mid",0,3.02013422818792,0,0,0,0,0.335570469798658,0,0,0,0,0,0,0.335570469798658,0,0,0.335570469798658,0,0,0,0,0,0,0,0,0,0,0,3.02013422818792,0,0,4.36241610738255,0,0,0,0,8.05369127516778,0,0.671140939597315,3.35570469798658,0,0,0,1.00671140939597,0,0,0,1.34228187919463,0,0,0,0,8.38926174496644,0,0,0,0,5.36912751677852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671140939597315,0,0.671140939597315,0,4.69798657718121,0,1.34228187919463,0,0.335570469798658,52.6845637583893,0,0,0,0,0,0,0,0,300,298
11932,"TUT-02979",2018,"7/5/2018","HA1801","2018","AS_SANCTUARY","TUT_NE_OPEN",0,"-1",0,"CNET","SAMOA","Tutuila",NA,0,-14.247021,-170.570746,"Forereef","Mid",0,0,0,0,0,0,1.68350168350168,0,0,0,0,0,0,0,0,0,0.336700336700337,1.01010101010101,0,0,0,0,0.336700336700337,0,0,0,0.336700336700337,0,0,0,0,31.3131313131313,0,0,0,0,4.71380471380471,0,0,2.02020202020202,0,0,0,0,0,0,0,0,0,0,0,0,10.4377104377104,0,0,0,0,1.68350168350168,0.336700336700337,0,0.336700336700337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336700336700337,0,0,0,0,0.673400673400673,0,0,0,0,0,1.68350168350168,1.68350168350168,4.37710437710438,0,0,5.05050505050505,0,0,0,0,29.96632996633,1.68350168350168,0,0,0,0,0,0,0,300,297
