,SITEVISITID,METHOD,OBS_YEAR,REGION,REGION_NAME,ISLAND,ANALYSIS_SEC,ANALYSIS_YEAR,ANALYSIS_STRATA,SEC_NAME,SITE,DATE_,REEF_ZONE,DEPTH_BIN,LATITUDE,LONGITUDE,DEPTH,HARD_CORAL,MA,CCA,SAND,OTHER_BENTHIC,ComplexityValue,MEAN_SH,SD_SH_DIFF,MAX_HEIGHT,nCounts,nReps,Fish Benthic Piscivores,Fish Browsers,Fish Coralivores,Fish Parrotfish,Fish Grazer/Detritivores,Fish Invertivores,Fish Small Planktivores,Fish Roving Piscivores,Large Planktivores,NONE,Ray,Shallow Prey,Sharks,Target BC,TotFish
992,9667,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_NORTH,2016,ForereefMid,KAH_NORTH,KAH-00157,7/15/16,Forereef,Mid,20.605617,-156.574327,7.6,50,2.5,1,16.5,30,NA,0.94,0.598806888,2.5,2,1,4.334785204,0,3.532608038,3.828054135,9.564645189,1.877077202,5.103481405,1.869790469,4.003668344,0,0,0,0,2.08353463,36.19764462
993,9668,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_NORTH,2016,ForereefShallow,KAH_NORTH,KAH-00195,7/15/16,Forereef,Shallow,20.592478,-156.605517,5.6,40,0.5,0.5,12.5,46.5,NA,0.99875,0.714502281,3.65,2,1,2.260352166,0.502340715,1.759111015,2.948415228,6.837905797,1.755862358,2.631109593,0,1.771118451,0,0,0,0,2.044447953,22.51066328
994,9669,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_NORTH,2016,ForereefMid,KAH_NORTH,KAH-00176,7/15/16,Forereef,Mid,20.564037,-156.649267,8.5,47.5,2.5,1,12.5,36.5,NA,1.4025,0.965736948,3.5,2,1,5.946072286,3.889990412,1.867502524,4.745304904,9.678118877,6.859149791,4.121459247,0,19.92138409,0,0,0,0,11.60209158,68.63107371
995,9670,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_NORTH,2016,ForereefShallow,KAH_NORTH,KAH-00105,7/15/16,Forereef,Shallow,20.549366,-156.681388,5,27.5,2,2.5,6,62,NA,0.6475,0.452697152,2.1,2,1,2.191889289,4.231551945,2.066088557,5.295557817,34.25709591,5.687620622,16.51382457,3.746010773,2.33772449,0,0,0,0,0.037237187,76.36460116
996,9671,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_NORTH,2016,ForereefDeep,KAH_NORTH,KAH-00164,7/15/16,Forereef,Deep,20.551837,-156.680944,19,25,0.5,5.5,30,39,NA,1.19,0.801603906,3.25,2,1,6.813187134,0,0.941113516,2.416025672,17.7590887,6.930321391,4.545717093,3.392396671,3.095009573,0,0,0,0,57.48370989,103.3765696
997,9672,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_NORTH,2016,ForereefDeep,KAH_NORTH,KAH-00185,7/15/16,Forereef,Deep,20.606451,-156.580273,19.4,22.5,0,0,32.5,45,NA,0.495,0.404114949,1.4,2,1,16.15859169,0,1.586558621,2.171533497,4.509788339,6.281540302,3.882108399,0.464201917,20.16482526,0,0,0,0,53.21464756,108.4337956
998,9673,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_NORTH,2016,ForereefMid,KAH_NORTH,KAH-00101,7/15/16,Forereef,Mid,20.585596,-156.614389,8.65,19,0,0,47.5,33.5,NA,0.465,0.481823459,1.65,2,1,20.30612434,0,0.746310052,6.073200331,4.843562182,1.477866485,2.009158021,0,2.544078349,0,0,0,0,4.237545137,42.23784489
999,9674,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_NORTH,2016,ForereefShallow,KAH_NORTH,KAH-00187,7/15/16,Forereef,Shallow,20.567682,-156.64248,4.4,25,2.5,4,15,53.5,NA,0.77,0.613386518,2.5,2,1,4.235810775,2.616040032,1.846662252,3.103186699,14.84002667,1.780229316,1.750806476,35.77095715,1.260435607,0,0,0,0,3.365163784,70.56931875
1000,9675,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_SOUTH,2016,ForereefDeep,KAH_SOUTH,KAH-00174,7/15/16,Forereef,Deep,20.534885,-156.705474,21.1,1,1,0.5,25,72.5,NA,0.10375,0.021323403,0.245,2,1,0,0.434623953,0.044279769,0,0.854866189,1.311733154,1.362090265,0,0,0,0,0,0,0.133734542,4.141327871
1001,9676,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_SOUTH,2016,ForereefMid,KAH_SOUTH,KAH-00188,7/15/16,Forereef,Mid,20.539857,-156.69706,11.75,15,0,2,2.5,80.5,NA,0.5225,0.449159722,1.75,2,1,1.336662966,1.462875807,0.138901611,1.093898623,7.120739362,1.626298861,3.831111295,1.449973682,0,0,0,0,0,1.412864783,19.47332699
1002,9677,nSPC,2016,MHI,Main Hawaiian Islands,Kahoolawe,KAH_SOUTH,2016,ForereefShallow,KAH_SOUTH,KAH-00167,7/15/16,Forereef,Shallow,20.521513,-156.69807,6.1,6,0.5,1,0,92.5,NA,0.83625,0.6295757,3,2,1,0.86542219,14.67422039,0.006681548,0.426715845,13.71937276,2.952076218,10.26045376,3.68022251,0,0,0,0,0,6.670735033,53.25590025
1003,9679,nSPC,2016,MHI,Main Hawaiian Islands,Maui,MAI_LAHAINA,2016,ForereefDeep,MAI_LAHAINA,MAI-01825,7/16/16,Forereef,Deep,20.951042,-156.69542,22.7,7.5,1,0.5,25,66,NA,0.1875,0.1125,0.4,2,1,0.122506649,0,0.252163315,0.41236803,10.0130635,12.51407539,4.737746699,0,27.86706245,0,0,0,0,3.468937144,59.38792318
1004,9680,nSPC,2016,MHI,Main Hawaiian Islands,Maui,MAI_LAHAINA,2016,ForereefMid,MAI_LAHAINA,MAI-01850,7/16/16,Forereef,Mid,20.918321,-156.699455,8.3,5,0.5,0.5,6.5,87.5,NA,0.199,0.195924439,1.05,2,1,0.412529612,0.261673841,0.087537597,0.812515541,5.562620622,1.88977847,0.206789032,0,15.23151501,0,0,0,0,0.309816052,24.77477578
1005,9681,nSPC,2016,MHI,Main Hawaiian Islands,Maui,MAI_LAHAINA,2016,ForereefMid,MAI_LAHAINA,MAI-01839,7/16/16,Forereef,Mid,20.906722,-156.68927,6.9,6.5,0.5,0.5,17.5,75,NA,0.28125,0.215244945,0.75,2,1,0,0.247711717,0.533050579,0.066079491,2.30551818,4.716554421,4.30726787,0,9.342077598,0,0,0,0,0.684085188,22.20234504
1006,9682,nSPC,2016,MHI,Main Hawaiian Islands,Maui,MAI_LAHAINA,2016,ForereefShallow,MAI_LAHAINA,MAI-01843,7/16/16,Forereef,Shallow,20.856407,-156.667743,3.95,2.5,0.5,0,35,62,NA,0.23025,0.142750349,0.85,2,1,0,2.869540972,0,0,2.272255591,2.102371066,0.720427795,0,0,0,0,0,0,0.273781565,8.238376989
1007,9683,nSPC,2016,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2016,ForereefShallow,MAI_KIHEI,MAI-01814,7/16/16,Forereef,Shallow,20.807041,-156.608198,2.55,15,3,5.5,1.5,75,NA,0.9275,0.501651599,1.85,2,1,0,0.490391215,0.662154612,1.665129962,9.407000897,1.447086043,6.88584267,0,0,0,0,0,0,0.086462635,20.64406803
1008,9684,nSPC,2016,MHI,Main Hawaiian Islands,Maui,MAI_LAHAINA,2016,ForereefDeep,MAI_LAHAINA,MAI-01827,7/16/16,Forereef,Deep,20.877181,-156.691543,20.05,1,0.5,0,32.5,66,NA,0.11575,0.069837092,0.5,2,1,0,0,0.113216059,0,0.328610056,2.323601459,5.281636957,0,0.002700907,0,0,86.17846046,0,0,94.22822589
1009,9685,nSPC,2016,MHI,Main Hawaiian Islands,Maui,MAI_LAHAINA,2016,ForereefShallow,MAI_LAHAINA,MAI-01845,7/16/16,Forereef,Shallow,20.840006,-156.655037,4.7,11,5,0.5,1.5,82,NA,0.53875,0.321801621,1.45,2,1,0,0.864545885,1.076835596,0.203843975,11.80028072,2.123168418,5.358723638,0,0.294683725,0,0,0,0,0.378880907,22.10096287
1010,9686,nSPC,2016,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2016,ForereefShallow,MAI_KIHEI,MAI-01817,7/16/16,Forereef,Shallow,20.806583,-156.622489,4.1,22.5,0.5,1,0.5,75.5,NA,0.53,0.268408395,1.15,2,1,0.215502058,0.585841387,0.980562952,2.709102672,17.99662464,2.194230585,3.650084838,0,0,0,0,0,0,0.522979194,28.85492833
1011,9687,nSPC,2016,MHI,Main Hawaiian Islands,Maui,MAI_KIHEI,2016,ForereefMid,MAI_KIHEI,MAI-01808,7/16/16,Forereef,Mid,20.801437,-156.613903,11.8,22.5,0.5,5,7.5,64.5,NA,0.57,0.318218072,1.6,2,1,0.520621982,0,1.373077322,1.530503395,24.18624094,2.316419429,7.733176346,0,0.86945738,0,0,0,0,0.63825741,39.1677542
1012,9697,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_WEST,2016,ForereefDeep,MOL_WEST,MOL-01777,7/17/16,Forereef,Deep,21.17154,-157.274171,20.2,1.5,0.5,0.5,1.5,96,NA,0.1475,0.080944603,0.4,2,1,0,0.217311976,0.152066347,3.93601367,5.126706232,4.481484066,1.256715792,6.50151752,3.235250352,0,0,3.224273073,0,8.189156774,36.3204958
1013,9698,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_WEST,2016,ForereefMid,MOL_WEST,MOL-01794,7/17/16,Forereef,Mid,21.145195,-157.293132,13.45,3,4,1.5,5,86.5,NA,0.525,0.347891792,1.3,2,1,2.343726525,4.803825428,0.044102947,0,7.383256087,4.200016958,0.203375401,0,0,0,0,0,0,1.626607054,20.6049104
1014,9699,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_WEST,2016,ForereefDeep,MOL_WEST,MOL-01778,7/17/16,Forereef,Deep,21.086059,-157.292911,21.45,1.5,4,0,25,69.5,NA,0.1295,0.070602517,0.4,2,1,0,0,0.54726466,0,0.595482375,4.256090399,0.72618332,9.33556949,0,0,0,0,0,7.793981486,23.25457173
1015,9700,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_WEST,2016,ForereefMid,MOL_WEST,MOL-01785,7/17/16,Forereef,Mid,21.092565,-157.30717,12.4,1.5,6.5,0.5,20,71.5,NA,0.2175,0.136453773,0.5,2,1,0,0,0.11932386,0,1.858407604,4.438572761,0.009343881,2.0172876,0,0,0,0,0,0,8.442935705
1016,9701,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_WEST,2016,ForereefDeep,MOL_WEST,MOL-01776,7/17/16,Forereef,Deep,21.210688,-157.261592,23.9,4,1,1,5.5,88.5,NA,0.13125,0.077243118,0.35,2,1,1.069115529,0.261673841,0.217880115,7.872027341,4.174928451,5.781044154,1.33564485,11.55914395,0,0,0,0,0,0.336337286,32.60779551
1017,9702,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_WEST,2016,ForereefMid,MOL_WEST,MOL-01800,7/17/16,Forereef,Mid,21.196365,-157.25059,7.6,1,3.5,0,1,94.5,NA,0.1,0,0.2,2,1,0,0,0,0,0.311195597,1.649785671,0.13697346,0,0,0,0,0,0,0.037710809,2.135665537
1018,9703,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_WEST,2016,ForereefDeep,MOL_WEST,MOL-01773,7/17/16,Forereef,Deep,21.084911,-157.282305,18.85,3,1,1,6.5,88.5,NA,0.13725,0.148794466,0.85,2,1,0.178309917,0.178449202,0.073709744,0,1.566891487,4.235845549,0.394664347,0,5.893741219,0,0,0,0,5.749876949,18.27148841
1019,9704,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_WEST,2016,ForereefMid,MOL_WEST,MOL-01792,7/17/16,Forereef,Mid,21.167612,-157.265996,9,1,4,0.5,15,79.5,NA,0.3625,0.302243291,1,2,1,0,1.010001393,0.288214779,0,5.09633818,4.174420219,0.098767738,12.16149934,0,0,0,0,0,6.540597852,29.3698395
1020,9705,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_WEST,2016,ForereefMid,MOL_WEST,MOL-01799,7/17/16,Forereef,Mid,21.157682,-157.28231,11.7,1,3,0,7.5,88.5,NA,0.11875,0.064743118,0.5,2,1,0,0.050023425,0,0,3.556347025,4.366965883,0.045624417,0,0,0,0,0,0,0.055426499,8.074387249
1021,9711,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_NORTH,2016,ForereefDeep,LAN_NORTH,LAN-01542,7/18/16,Forereef,Deep,20.872461,-156.835444,19.9,30,0.5,0.5,25,44,NA,0.5245,0.36723822,1.4,2,1,10.3588987,0,0,9.147055183,6.460813274,3.969420181,0,0,1.418790526,0,0,0,0,8.444283125,39.79926098
1022,9712,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_NORTH,2016,ForereefMid,LAN_NORTH,LAN-01472,7/18/16,Forereef,Mid,20.902003,-156.87051,12.3,60,1,0.5,2.5,36,NA,0.686,0.326653045,1.3,2,1,2.877699822,0.869247905,2.548160596,7.259519417,8.270562261,3.000138901,0,0,1.027568747,0,0,0,0,0.519078237,26.37197589
1023,9713,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_NORTH,2016,ForereefMid,LAN_NORTH,LAN-01488,7/18/16,Forereef,Mid,20.931595,-156.999703,8.35,1.5,7.5,0,0,91,NA,0.10375,0.029937343,0.4,2,1,0,1.887060136,0.17613927,0,3.494921264,5.186528662,1.197479574,0,0.159614824,0,0,0,0,0.255810399,12.35755413
1024,9714,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_NORTH,2016,ForereefShallow,LAN_NORTH,LAN-01571,7/18/16,Forereef,Shallow,20.927094,-157.02392,3.8,1,80,0,3,16,NA,0.1425,0.081777094,0.4,2,1,0.031017635,0,0,0.010922826,0,0.132721296,0,0,0,0,0,0,0,0,0.174661757
1025,9715,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_NORTH,2016,ForereefDeep,LAN_NORTH,LAN-01554,7/18/16,Forereef,Deep,20.893466,-156.85785,20,13.5,3,0,11,72.5,NA,0.67625,0.360160151,1.3,2,1,8.431676341,0.178449202,0.178045606,10.28120217,17.07627518,2.081930538,0,0,15.89629475,0,0,0,0,2.744211021,56.8680848
1026,9716,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_NORTH,2016,ForereefMid,LAN_NORTH,LAN-01461,7/18/16,Forereef,Mid,20.930166,-156.952452,13.6,1.5,25,0.5,20,53,NA,0.1045,0.034528973,0.4,2,1,0,0,0.029193244,0,3.349354105,0.582529547,0.150958023,0,0,0,0,0,0,0,4.112034919
1027,9717,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_NORTH,2016,ForereefMid,LAN_NORTH,LAN-01557,7/18/16,Forereef,Mid,20.913637,-157.056131,18.05,1,2,0,6,91,NA,0.10125,0.012437343,0.25,2,1,3.826901347,0,0,0,12.98623244,4.311325943,0.313658884,88.5223386,1.824872569,0,0,0,0,3.653266048,115.4385958
1028,9718,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_NORTH,2016,ForereefShallow,LAN_NORTH,LAN-01572,7/18/16,Forereef,Shallow,20.914387,-157.050773,3.75,37.5,2,1.5,2.5,56.5,NA,0.96375,0.634988677,2.65,2,1,0.539077041,6.981265846,2.414956889,2.661013917,7.573951787,2.007346689,4.140185811,0,0,0,0,0,0,0.214319898,26.53211788
1029,9727,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_PALI,2016,ForereefDeep,MOL_PALI,MOL-01711,7/19/16,Forereef,Deep,21.17751,-156.810993,19.75,1,1.5,0,1.5,96,NA,0.55,0.398900869,1.5,2,1,8.617501574,2.573050186,0,0,4.485242318,2.728849254,1.670595309,2.105253911,0,0,0,0,0,12.16824841,34.34874096
1030,9728,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_PALI,2016,ForereefShallow,MOL_PALI,MOL-01733,7/19/16,Forereef,Shallow,21.166085,-156.894781,4.95,4.5,0.5,1.5,0.5,93,NA,0.645,0.807333868,4,2,1,0,30.24308695,0.605035939,0,3.213796307,1.953119741,1.182876885,0,0,0,0,0,0,2.881845516,40.07976133
1031,9729,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_PALI,2016,ForereefMid,MOL_PALI,MOL-01727,7/19/16,Forereef,Mid,21.180178,-156.945537,14.2,2,0.5,0,1.5,96,NA,0.6325,0.459806865,1.65,2,1,4.21799855,10.61570793,0.005282599,5.309751772,17.60896681,5.499297938,1.144422628,2.752963546,2.039881544,0,0,0,0,3.986959684,53.181233
1032,9730,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_PALI,2016,ForereefDeep,MOL_PALI,MOL-01721,7/19/16,Forereef,Deep,21.173618,-156.734432,25.3,3,1.5,0,1.5,94,NA,1.53,1.2007662,4.6,2,1,0.452405595,1.611175972,0.678994776,0.118734367,12.77576896,3.282729214,1.158597303,5.057626425,1.376891717,0,0,0,0,6.921488594,33.43441293
1033,9731,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_PALI,2016,ForereefMid,MOL_PALI,MOL-01726,7/19/16,Forereef,Mid,21.177014,-156.783501,12.2,2.5,1,0.5,15,81,NA,0.73125,0.520936941,3.25,2,1,0,0.761078923,0.030409971,0,4.928102653,3.835425172,1.542256301,4.474579638,1.034658146,0,0,0,0,4.496814985,21.10332579
1034,9732,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_PALI,2016,ForereefDeep,MOL_PALI,MOL-01716,7/19/16,Forereef,Deep,21.171899,-156.845145,22.75,1.5,0.5,0.5,2.5,95,NA,0.8625,0.709511327,3.25,2,1,5.322280514,0,0.006296612,0,4.239890637,8.162476604,0.081446919,3.065404589,1.478580833,0,0,0,0,25.08583756,47.44221427
1035,9733,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_NW,2016,ForereefShallow,MOL_NW,MOL-01665,7/19/16,Forereef,Shallow,21.205735,-156.984433,4,3,0.5,0,1.5,95,NA,0.92975,0.591836905,2.3,2,1,0,87.8957392,0.406089187,4.217578607,8.130750894,3.801370887,2.361722065,0,0,0,0,0,0,4.376471702,111.1897225
1036,9734,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2016,ForereefMid,MOL_SOUTH,MOL-01750,7/20/16,Forereef,Mid,21.068472,-157.002654,9,37.5,1,2,4.5,55,NA,0.70375,0.366287114,1.7,2,1,11.12225313,2.262145338,0.831266851,1.781640165,15.69587703,3.687027226,103.5511874,0,0,0,0,0,0,1.198643651,140.1300408
1037,9735,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2016,ForereefShallow,MOL_SOUTH,MOL-01755,7/20/16,Forereef,Shallow,21.081812,-157.095447,5.2,25,2,2,0,71,NA,0.3925,0.260131852,0.825,2,1,13.31247296,0,3.440009411,6.104323865,38.56683963,1.63124159,10.52836198,0,0,0,0,0,0,0.273781565,73.85703101
1038,9737,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2016,ForereefMid,MOL_SOUTH,MOL-01751,7/20/16,Forereef,Mid,21.046675,-156.928631,8.95,35,0.5,3,12.5,49,NA,0.58375,0.429979098,2.25,2,1,4.029222645,0.261673841,0.650058872,0.738333338,13.20558977,4.111259699,0,0,0,0,0,0,0,0.330476397,23.32661457
1039,9738,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2016,ForereefShallow,MOL_SOUTH,MOL-01764,7/20/16,Forereef,Shallow,21.057015,-156.947342,4.35,42.5,1,0.5,8,48,NA,0.90375,0.578406236,2.4,2,1,1.376737762,0.14468425,2.377774066,1.684900999,9.91548549,0.451129681,0.273650421,0,3.441478354,0,0,0,0,1.042052347,20.70789337
1040,9739,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2016,ForereefShallow,MOL_SOUTH,MOL-01758,7/20/16,Forereef,Shallow,21.068102,-156.99697,4.25,1.5,1,0,7.5,90,NA,0.10625,0.038823403,0.35,2,1,1.717259906,0,0,0.040033844,0,1.553404574,0,0,0,0,0,0,0,0,3.310698324
1041,9740,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2016,ForereefDeep,MOL_SOUTH,MOL-01746,7/20/16,Forereef,Deep,21.084444,-157.110111,21.65,20,0.5,7.5,0,72,NA,0.41375,0.24069764,0.85,2,1,7.438108236,0.508695241,0.447917086,2.359798774,10.32069125,22.17501294,1.175132984,0,6.254400217,0,0,0,0,48.09604951,98.77580623
1042,9745,nSPC,2016,MHI,Main Hawaiian Islands,Molokai,MOL_SOUTH,2016,ForereefDeep,MOL_SOUTH,MOL-01742,7/20/16,Forereef,Deep,21.082138,-157.058339,21.6,45,1.5,2.5,3,48,NA,0.30875,0.307962221,1.15,2,1,2.828296002,0.434623953,2.211976134,6.640976272,14.40376204,2.020578197,0.427407377,0,1.646738145,0,0,0,0,0.798695138,31.41305326
1043,9746,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2016,ForereefDeep,LAN_SOUTH,LAN-01437,7/21/16,Forereef,Deep,20.753938,-156.84626,18.9,17.5,3,0,27.5,52,NA,0.195,0.164557673,0.6,2,1,2.386911644,0.585841387,0.263732685,3.471278788,13.58841008,5.793557982,16.78827708,0,10.51832459,0,0,23.69294652,0,1.347197284,78.43647804
1044,9747,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2016,ForereefMid,LAN_SOUTH,LAN-01499,7/21/16,Forereef,Mid,20.741219,-156.8784,7.9,32.5,2,1.5,1.5,62.5,NA,0.6425,0.392623709,1.35,2,1,3.540226391,0.434623953,1.619656171,4.112931801,22.52250509,7.611836526,16.91957265,0,0.633582494,0,0,0,0,1.270631671,58.66556675
1045,9748,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2016,ForereefShallow,LAN_SOUTH,LAN-01535,7/21/16,Forereef,Shallow,20.741985,-156.882355,5.45,32.5,2,2,5.5,58,NA,0.525,0.329430857,1.35,2,1,4.195443999,1.341495937,1.921927814,9.803988163,24.14916319,2.149762672,3.105740397,0,0,0,0,0,0,0.452994988,47.12051715
1046,9749,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2016,ForereefShallow,LAN_SOUTH,LAN-01527,7/21/16,Forereef,Shallow,20.737198,-156.918363,4.75,2,1,0.5,5,91.5,NA,0.64,0.397917557,1.45,2,1,0,5.850416964,0.453846384,0.641416599,6.230040316,3.043922938,0.208485336,4.120057345,0,0,0,0,0,0.831806592,21.37999247
1047,9750,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2016,ForereefMid,LAN_SOUTH,LAN-01504,7/21/16,Forereef,Mid,20.759552,-156.834507,14.85,17.5,4.5,1.5,3.5,73,NA,0.36,0.254789562,0.85,2,1,5.30699057,0,0.308745111,16.8056072,31.5913322,2.691434994,0.732933344,0,0.568490598,0,0,0,0,0.488321934,58.49385595
1048,9751,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2016,ForereefShallow,LAN_SOUTH,LAN-01521,7/21/16,Forereef,Shallow,20.756588,-156.848935,4.4,14,0.5,3.5,0.5,81.5,NA,0.6425,0.487840707,2.2,2,1,1.140834802,1.055050966,1.400129346,4.298287654,14.98706574,2.313545193,4.792985514,0,0,0,0,0,0,0,29.98789922
1049,9752,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2016,ForereefMid,LAN_SOUTH,LAN-01440,7/21/16,Forereef,Mid,20.735535,-156.91044,10,9,0,2.5,17.5,71,NA,1.01625,0.830460219,3.75,2,1,2.526486205,1.738444188,0.236975173,4.371251949,20.60507243,4.805860358,3.451482475,0.145959937,4.289843705,0,0,0,0,1.5205228,43.69189922
1050,9753,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2016,ForereefDeep,LAN_SOUTH,LAN-01454,7/21/16,Forereef,Deep,20.733131,-156.929825,19.3,6.5,1,1,3,88.5,NA,0.29975,0.285534827,2,2,1,0.270656045,1.127492323,0.32185498,1.873942671,13.36075548,1.661221425,17.15662723,0.652170271,0,0,0,0,0,1.004157398,37.42887782
1051,9754,nSPC,2016,MHI,Main Hawaiian Islands,Lanai,LAN_SOUTH,2016,ForereefMid,LAN_SOUTH,LAN-01494,7/21/16,Forereef,Mid,20.734585,-156.93724,9.9,17.5,0.5,3,20,59,NA,0.68025,0.561038526,2.3,2,1,0.917053681,1.619098262,0.485684716,3.11497882,12.4764844,1.159009465,3.97059179,0.973501979,1.512932009,0,0,0,0,3.040547749,29.26988288
1052,9763,nSPC,2016,MHI,Main Hawaiian Islands,Kauai,KAU_EAST,2016,ForereefDeep,KAU_EAST,KAU-01534,7/23/16,Forereef,Deep,21.887755,-159.585283,22.3,2,1,1.5,0.5,95,NA,0.13125,0.077243118,0.45,2,1,0,0,0.578112244,0,5.070690884,3.402730242,5.950847354,0,0,0,0,0,0,1.138419072,16.1407998
1053,9764,nSPC,2016,MHI,Main Hawaiian Islands,Kauai,KAU_EAST,2016,ForereefMid,KAU_EAST,KAU-01580,7/23/16,Forereef,Mid,21.909531,-159.64222,15.9,2,2.5,0,1,94.5,NA,0.11875,0.064743118,0.35,2,1,0,0,0.238764453,0,4.60709723,6.748053826,5.430477457,0,2.417130483,0,0,0,0,2.984307103,22.42583055
1054,9765,nSPC,2016,MHI,Main Hawaiian Islands,Kauai,KAU_EAST,2016,ForereefMid,KAU_EAST,KAU-01554,7/23/16,Forereef,Mid,21.932685,-159.667844,7.6,2,1.5,1.5,0.5,94.5,NA,0.1075,0.039680461,0.35,2,1,0.141445361,0,0.060214813,0.033039745,4.302639394,8.202345551,0.751175816,0,0,0,0,0,0,0.591534875,14.08239556
1055,9766,nSPC,2016,MHI,Main Hawaiian Islands,Kauai,KAU_EAST,2016,ForereefMid,KAU_EAST,KAU-01582,7/23/16,Forereef,Mid,21.952357,-159.694071,13.05,3.5,7.5,0.5,5.5,83,NA,0.13125,0.077243118,0.45,2,1,0,0,0.05519521,0,2.846203971,4.799873265,2.073855664,0,0,0,0,0,0,0.16056308,9.93569119
1056,9767,nSPC,2016,MHI,Main Hawaiian Islands,Kauai,KAU_EAST,2016,ForereefShallow,KAU_EAST,KAU-01616,7/23/16,Forereef,Shallow,21.951216,-159.678225,4.9,4.5,3.5,0.5,3.5,88,NA,0.2725,0.319573515,1.45,2,1,2.689652604,0,0.124793964,0,6.145694068,6.135866374,1.545244255,10.03981811,0,0,0,0,0,17.61650419,44.29757357
1057,9768,nSPC,2016,MHI,Main Hawaiian Islands,Kauai,KAU_EAST,2016,ForereefShallow,KAU_EAST,KAU-01615,7/23/16,Forereef,Shallow,21.956726,-159.705322,5.6,1,12.5,1,1.5,84,NA,0.1,0,0.1,2,1,0,0,0,0,0.337881419,0.754273822,0.033506572,0,0,0,0,0,0,0.757805556,1.883467368
1058,9769,nSPC,2016,MHI,Main Hawaiian Islands,Kauai,KAU_EAST,2016,ForereefDeep,KAU_EAST,KAU-01536,7/23/16,Forereef,Deep,21.880589,-159.508715,20,0.5,2,0,12.5,85,NA,0.1,0,0.15,2,1,0,0,0,0,0,2.554907323,0.144202404,0,0,0,0,0,0,0.439864085,3.138973811
